sensor_image,data_name,obj_id,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
image_1230.png,image_1230,1,1230,4.457819175,0,-0.924504054,0,0,11.20561416,-2.375059201,-3.856717261,0,0,0,3.659339523
image_1663.png,image_1663,1,1663,1.139914107,0,-0.822707466,0,0,29.89838098,0.248543601,1.739759509,0,0,0,-2.900412673
image_1602.png,image_1602,1,1602,2.345252038,0,-0.247900128,0,0,27.6338162,-3.599265729,1.801377809,0,0,0,-0.479781525
image_1616.png,image_1616,1,1616,-3.032803743,0,-0.735680887,0,0,28.08683721,4.672959466,-3.518953701,0,0,0,1.376178653
image_361.png,image_361,1,361,-2.390435916,0,0.473494025,0,0,-28.9525716,0.62571649,-3.998788429,0,0,0,-3.377105882
image_920.png,image_920,1,920,2.133616287,0,-0.513669284,0,0,-2.084539617,-4.953644267,2.154583775,0,0,0,4.611642933
image_1484.png,image_1484,1,1484,4.228899794,0,0.115778188,0,0,22.30100087,-3.485548708,-4.045880923,0,0,0,-0.690507613
image_803.png,image_803,1,803,3.543525119,0,-0.927124267,0,0,-8.232272761,-2.210010098,0.931998589,0,0,0,3.949169757
image_59.png,image_59,1,59,0.406964074,0,-0.415716657,0,0,-42.03393382,3.572788775,1.642339891,0,0,0,0.28571575
image_1270.png,image_1270,1,1270,0.591069797,0,0.947547406,0,0,13.28514213,-1.171012152,4.142100975,0,0,0,-2.612107893
image_761.png,image_761,1,761,4.953042103,0,0.567251133,0,0,-10.13784747,3.359659555,-0.117032339,0,0,0,-2.341016675
image_1139.png,image_1139,1,1139,-0.349417524,0,0.086775728,0,0,6.85532831,0.966066845,-1.257471047,0,0,0,1.246497557
image_257.png,image_257,1,257,3.197383819,0,-0.698078022,0,0,-33.44336788,-1.461980204,1.858640311,0,0,0,0.718098168
image_1369.png,image_1369,1,1369,1.125132011,0,0.64835977,0,0,17.54220705,-1.155709155,1.377516575,0,0,0,-4.17970826
image_294.png,image_294,1,294,-4.347983478,0,0.620628755,0,0,-31.89514006,4.919276122,-0.715302551,0,0,0,4.086873729
image_656.png,image_656,1,656,-2.847310481,0,0.289888979,0,0,-14.84474998,-4.775068817,4.577839297,0,0,0,2.429219707
image_20.png,image_20,1,20,-3.940288089,0,-0.569971849,0,0,-43.70340412,-2.747706655,-3.434288581,0,0,0,-3.474195898
image_1128.png,image_1128,1,1128,-4.937816603,0,-0.530390468,0,0,6.151466381,4.306033932,-3.031044806,0,0,0,-0.557544569
image_1598.png,image_1598,1,1598,4.15501083,0,0.343472682,0,0,27.57644,-3.804203673,1.847072265,0,0,0,2.404795317
image_1700.png,image_1700,1,1700,-4.348787511,0,0.78761411,0,0,31.46906399,2.59165399,1.858671886,0,0,0,-0.750192603
image_1086.png,image_1086,1,1086,-0.144568784,0,0.977019182,0,0,4.122644207,4.305860891,-2.853780118,0,0,0,3.406635499
image_1968.png,image_1968,1,1968,-0.608667527,0,0.934943929,0,0,43.56640625,-2.971030696,1.121251039,0,0,0,1.862733164
image_1040.png,image_1040,1,1040,-4.010195728,0,0.988309432,0,0,2.903356041,2.182525532,-2.146802635,0,0,0,1.523522244
image_1775.png,image_1775,1,1775,-0.867829629,0,-0.273050628,0,0,34.87379056,-3.066860214,3.0140234,0,0,0,-0.006348727
image_1024.png,image_1024,1,1024,-4.717007344,0,0.476726126,0,0,2.258599648,-1.951602056,-2.476853532,0,0,0,-4.056305869
image_1912.png,image_1912,1,1912,-1.004078679,0,0.150748233,0,0,41.04472159,-0.558726743,-4.096343441,0,0,0,-4.388399726
image_417.png,image_417,1,417,4.973834198,0,0.75954844,0,0,-26.55920159,-1.961616293,2.027653583,0,0,0,4.420115468
image_1506.png,image_1506,1,1506,4.56218027,0,0.673707518,0,0,23.59216029,-4.78210399,0.494783612,0,0,0,1.902173317
image_678.png,image_678,1,678,-4.792345889,0,-0.325969723,0,0,-13.78130912,-4.969832452,-0.655894387,0,0,0,4.806634596
image_633.png,image_633,1,633,1.266124468,0,-0.610156183,0,0,-16.08220948,-0.384984503,-0.500418725,0,0,0,-3.783725868
image_870.png,image_870,1,870,2.407598223,0,-0.56747748,0,0,-4.694598969,-3.536044526,-4.942273293,0,0,0,-4.603424257
image_776.png,image_776,1,776,-4.389749792,0,0.433845097,0,0,-9.624742425,0.447739265,2.175639643,0,0,0,-4.244350762
image_1126.png,image_1126,1,1126,0.724904077,0,0.00369385,0,0,5.993416946,2.350783639,0.563160669,0,0,0,1.053166372
image_448.png,image_448,1,448,0.298359593,0,-0.177208378,0,0,-25.18677501,-3.396697847,-0.135032671,0,0,0,-4.754931721
image_971.png,image_971,1,971,0.829403576,0,0.076699951,0,0,-0.025808822,-0.735137846,-1.470035309,0,0,0,-3.838425333
image_255.png,image_255,1,255,4.86993747,0,-0.723703188,0,0,-33.60450267,2.008314364,-0.679259604,0,0,0,-1.462544471
image_1672.png,image_1672,1,1672,2.134574195,0,-0.382160657,0,0,30.27943357,3.622809002,0.024933012,0,0,0,2.174886621
image_1935.png,image_1935,1,1935,-1.368279178,0,0.899026263,0,0,42.20009556,-3.423585574,-0.875265298,0,0,0,-2.375997388
image_1359.png,image_1359,1,1359,0.175754069,0,-0.978629778,0,0,17.20176279,-4.322394798,-4.494421474,0,0,0,4.031438688
image_994.png,image_994,1,994,2.1672391,0,-0.02043497,0,0,0.843224757,3.689742412,4.462951187,0,0,0,3.683907641
image_1197.png,image_1197,1,1197,3.397304097,0,0.339660481,0,0,9.249983841,-0.048545588,-4.854347909,0,0,0,1.013500355
image_1256.png,image_1256,1,1256,3.336373457,0,-0.112200382,0,0,12.54465573,1.480831356,-1.064135789,0,0,0,-2.116359986
image_544.png,image_544,1,544,4.991116748,0,0.352095891,0,0,-20.52880748,-3.8616517,4.501083122,0,0,0,0.055062447
image_1963.png,image_1963,1,1963,3.887737918,0,0.409409267,0,0,43.19952907,3.529181511,0.976795584,0,0,0,1.148934866
image_1533.png,image_1533,1,1533,1.891893674,0,0.139068492,0,0,24.82959077,-0.044294157,0.253388315,0,0,0,-1.125508008
image_371.png,image_371,1,371,-0.102904009,0,0.860411679,0,0,-28.81489719,4.58156581,3.200047489,0,0,0,4.865819136
image_416.png,image_416,1,416,-3.040853516,0,-0.907917877,0,0,-26.66742971,-2.233869443,-1.515277563,0,0,0,-4.056536576
image_1127.png,image_1127,1,1127,4.969243563,0,-0.742520963,0,0,6.003984527,-2.177975563,3.73400362,0,0,0,-4.06841668
image_797.png,image_797,1,797,-4.9942809,0,-0.457291025,0,0,-8.644761719,3.87125865,4.705202901,0,0,0,-2.088395101
image_1622.png,image_1622,1,1622,-4.753367953,0,-0.543175747,0,0,28.2204279,-1.861178917,-0.232172092,0,0,0,4.818897179
image_746.png,image_746,1,746,-3.84155393,0,0.432202323,0,0,-10.71175883,-0.874206938,-4.634346252,0,0,0,-2.262686738
image_1116.png,image_1116,1,1116,3.530034291,0,-0.206759765,0,0,5.584548598,1.293336724,2.285032701,0,0,0,-2.537420932
image_1390.png,image_1390,1,1390,-3.868688065,0,-0.05381131,0,0,18.29091981,0.622650689,-3.926573915,0,0,0,-2.722590381
image_1966.png,image_1966,1,1966,1.722614555,0,-0.161115821,0,0,43.38854777,-3.830187109,4.285311372,0,0,0,1.325481535
image_1096.png,image_1096,1,1096,1.478591608,0,-0.090710229,0,0,4.604903614,0.2076344,4.553229265,0,0,0,-0.582192559
image_1028.png,image_1028,1,1028,-3.693365989,0,-0.332173913,0,0,2.377835387,-3.598044306,-2.811083546,0,0,0,-3.136264458
image_585.png,image_585,1,585,4.480698322,0,-0.196916287,0,0,-18.94894325,-0.497165929,-4.434168698,0,0,0,-4.07672865
image_491.png,image_491,1,491,-2.88460332,0,0.144576263,0,0,-22.96034734,-3.632826386,1.45291975,0,0,0,-4.219166285
image_1281.png,image_1281,1,1281,2.050520985,0,-0.601061884,0,0,13.66994277,-0.843772479,1.287364477,0,0,0,-1.044385098
image_612.png,image_612,1,612,4.431404373,0,-0.331016383,0,0,-17.47013208,-4.184825615,1.941870508,0,0,0,3.093941478
image_425.png,image_425,1,425,2.973502323,0,-0.485762666,0,0,-26.2681788,4.040584824,-4.888398281,0,0,0,1.602762218
image_28.png,image_28,1,28,3.319601524,0,-0.070285139,0,0,-43.53952888,1.514754118,3.495691956,0,0,0,-2.690512041
image_1395.png,image_1395,1,1395,0.9224273,0,-0.131566803,0,0,18.51644053,-2.142373076,3.065752689,0,0,0,-3.970734527
image_80.png,image_80,1,80,-2.093822336,0,0.588205805,0,0,-41.00336933,-1.736656258,2.166601976,0,0,0,2.877103753
image_191.png,image_191,1,191,-2.347798455,0,-0.060229165,0,0,-36.42587679,1.051038773,-4.043818808,0,0,0,-3.357288936
image_1992.png,image_1992,1,1992,-2.346376234,0,0.064334967,0,0,44.50788387,1.402554128,-2.71557133,0,0,0,-1.848088
image_316.png,image_316,1,316,-2.736382339,0,-0.107492911,0,0,-30.85473681,-1.643317246,3.467322315,0,0,0,-1.109251671
image_237.png,image_237,1,237,-0.167129738,0,0.174521929,0,0,-34.3851874,0.703379826,0.710892559,0,0,0,-4.861724059
image_1856.png,image_1856,1,1856,1.802278797,0,-0.338808612,0,0,38.85945728,1.168089626,-2.937110971,0,0,0,2.162524835
image_1387.png,image_1387,1,1387,-4.245042778,0,-0.80143136,0,0,18.13695673,-4.303293346,-0.895089043,0,0,0,0.538544834
image_1599.png,image_1599,1,1599,-2.605735691,0,-0.029499265,0,0,27.5783293,-0.920170813,-2.75971424,0,0,0,0.52056667
image_1842.png,image_1842,1,1842,-3.121676161,0,-0.583431917,0,0,37.98760795,0.677932534,-2.387983085,0,0,0,-1.444676216
image_55.png,image_55,1,55,1.644429735,0,-0.853810201,0,0,-42.15811649,-3.855763714,3.530452134,0,0,0,-2.084440853
image_1901.png,image_1901,1,1901,-1.977728363,0,0.016234265,0,0,40.67115564,4.802742639,4.904691685,0,0,0,-4.576409836
image_1843.png,image_1843,1,1843,-0.934090267,0,-0.263633699,0,0,38.016146,-0.925404212,4.902628809,0,0,0,0.274625837
image_890.png,image_890,1,890,-3.228138198,0,0.265760362,0,0,-3.758061697,3.8270873,3.486086767,0,0,0,2.763304075
image_620.png,image_620,1,620,-4.358642297,0,0.709968889,0,0,-16.97092464,-4.214220935,1.285512941,0,0,0,0.731297065
image_1720.png,image_1720,1,1720,4.131059301,0,0.928709909,0,0,32.1019318,2.528946535,-2.374589815,0,0,0,-0.858518598
image_722.png,image_722,1,722,-3.791341259,0,-0.082478318,0,0,-11.84031132,1.890100456,3.542645516,0,0,0,4.809178956
image_898.png,image_898,1,898,-0.833083792,0,-0.188646374,0,0,-3.117169766,-1.197896338,-1.797086927,0,0,0,0.245222446
image_148.png,image_148,1,148,-3.647035501,0,0.05753188,0,0,-38.48525882,3.290735487,2.385580441,0,0,0,4.461226255
image_998.png,image_998,1,998,1.739370461,0,0.598433991,0,0,0.95559106,2.036049352,-0.754368425,0,0,0,-0.475299082
image_30.png,image_30,1,30,0.431121943,0,0.545653067,0,0,-43.45373402,2.122181661,0.052229821,0,0,0,-0.045243547
image_1263.png,image_1263,1,1263,2.589386484,0,-0.74839893,0,0,13.05410889,4.270235227,4.251517521,0,0,0,-4.259081958
image_430.png,image_430,1,430,-0.151220497,0,-0.306127638,0,0,-26.20833975,-4.121306444,-1.062233729,0,0,0,1.183971761
image_143.png,image_143,1,143,-3.495038748,0,-0.192831216,0,0,-38.66938509,4.683877237,-3.155835096,0,0,0,0.145921873
image_1431.png,image_1431,1,1431,1.457449275,0,-0.44614136,0,0,20.10778143,1.36316011,4.752875141,0,0,0,1.943507557
image_1741.png,image_1741,1,1741,2.087409865,0,-0.875226205,0,0,32.74447735,-2.769899029,-0.566345649,0,0,0,1.485538942
image_935.png,image_935,1,935,1.025451288,0,-0.25150162,0,0,-1.445645141,0.902621612,-4.737846202,0,0,0,2.825702099
image_146.png,image_146,1,146,-3.715494278,0,0.422805407,0,0,-38.51860334,-3.631423935,3.283239305,0,0,0,2.387101652
image_988.png,image_988,1,988,2.652846106,0,0.365187927,0,0,0.711706585,0.075107215,-1.548650291,0,0,0,3.308484345
image_1301.png,image_1301,1,1301,-2.585561232,0,0.195318499,0,0,14.30233723,-2.731679922,-3.44347345,0,0,0,-4.787859554
image_637.png,image_637,1,637,0.918374,0,0.99452641,0,0,-15.78509508,4.854808569,1.176821709,0,0,0,2.1536347
image_1561.png,image_1561,1,1561,0.540937143,0,0.580912362,0,0,26.0496529,4.024153645,1.714687191,0,0,0,-0.45118246
image_581.png,image_581,1,581,-2.876869724,0,-0.598047274,0,0,-19.01223242,-2.115310005,3.606539114,0,0,0,-3.115676844
image_1994.png,image_1994,1,1994,-0.815548365,0,0.645200197,0,0,44.65391425,-2.4083359,2.975919825,0,0,0,-4.733834277
image_854.png,image_854,1,854,-4.344873304,0,0.078043485,0,0,-5.451781782,0.635608437,-3.716762458,0,0,0,2.279997702
image_1374.png,image_1374,1,1374,4.195997111,0,-0.408161347,0,0,17.68348503,-1.538915523,2.482905498,0,0,0,-2.93236877
image_822.png,image_822,1,822,4.178748266,0,0.221191242,0,0,-7.153146023,-3.006885708,4.087554991,0,0,0,3.598413172
image_1619.png,image_1619,1,1619,-3.210212052,0,-0.464899895,0,0,28.14409467,-4.187697366,-3.663118708,0,0,0,2.164438065
image_52.png,image_52,1,52,0.633384123,0,0.863250717,0,0,-42.2646461,1.221235515,0.218115371,0,0,0,-0.76428814
image_284.png,image_284,1,284,-3.219209859,0,-0.70386511,0,0,-32.41965793,2.110057349,-4.72117335,0,0,0,3.674749938
image_682.png,image_682,1,682,-2.472643321,0,0.546051124,0,0,-13.66210901,4.402152936,-0.824953621,0,0,0,-3.125574744
image_731.png,image_731,1,731,-0.636350625,0,0.963262543,0,0,-11.58763254,-4.989675596,-2.348895305,0,0,0,-2.728472415
image_1646.png,image_1646,1,1646,-4.978987096,0,0.512180342,0,0,29.2415685,2.208803577,1.165238755,0,0,0,-3.738616354
image_1216.png,image_1216,1,1216,1.107963257,0,0.735545482,0,0,10.46155724,3.009584966,4.130077992,0,0,0,3.466223404
image_811.png,image_811,1,811,-1.689375961,0,-0.946880283,0,0,-7.804605493,4.188213123,2.877583448,0,0,0,0.766834198
image_314.png,image_314,1,314,-0.000437286,0,-0.036437243,0,0,-30.91442314,4.0199917,0.794677155,0,0,0,-3.950570486
image_1252.png,image_1252,1,1252,-1.984436039,0,-0.15267405,0,0,12.44944569,-1.504710934,1.059851377,0,0,0,3.949866619
image_753.png,image_753,1,753,1.453733786,0,-0.501683963,0,0,-10.39677308,-2.453469224,2.934120934,0,0,0,-2.271492539
image_329.png,image_329,1,329,-1.844324772,0,-0.758993126,0,0,-30.20990954,1.87089384,-1.862742273,0,0,0,2.080997893
image_763.png,image_763,1,763,4.950011868,0,0.234325855,0,0,-10.10759334,-4.607335386,1.753043324,0,0,0,1.577955287
image_628.png,image_628,1,628,-3.277686826,0,0.99593037,0,0,-16.25876004,1.512650674,-0.640963192,0,0,0,0.609734391
image_1651.png,image_1651,1,1651,4.930249235,0,0.996271358,0,0,29.40306782,-1.059771494,2.1036302,0,0,0,3.438887556
image_244.png,image_244,1,244,3.85573071,0,0.26312337,0,0,-34.19284843,-0.214363906,0.299930581,0,0,0,1.793080343
image_1172.png,image_1172,1,1172,4.227083201,0,-0.993778064,0,0,8.200805242,2.218760934,0.033767211,0,0,0,-4.283903533
image_468.png,image_468,1,468,0.205729597,0,-0.327071271,0,0,-24.22835177,0.651725807,-0.330650494,0,0,0,3.212556677
image_1033.png,image_1033,1,1033,-0.625138869,0,-0.615523389,0,0,2.598345539,-0.549741516,3.081790647,0,0,0,-3.268491765
image_438.png,image_438,1,438,1.077273435,0,-0.462102816,0,0,-25.65924484,-0.894585867,4.270483185,0,0,0,1.058007666
image_1614.png,image_1614,1,1614,1.091711048,0,-0.176379388,0,0,28.06112969,3.724274791,-1.880823945,0,0,0,-1.439957156
image_302.png,image_302,1,302,0.33223647,0,-0.362124287,0,0,-31.53975619,0.314745946,-4.347191017,0,0,0,-4.557739511
image_1397.png,image_1397,1,1397,0.752748848,0,-0.762975988,0,0,18.56809836,4.025321227,1.626152944,0,0,0,-3.729449995
image_1581.png,image_1581,1,1581,4.902195516,0,0.343790594,0,0,26.74203951,1.461027514,-2.132131104,0,0,0,0.17647815
image_1183.png,image_1183,1,1183,-2.276479251,0,-0.797311847,0,0,8.687365663,3.032159323,-3.640576151,0,0,0,-0.314938915
image_1571.png,image_1571,1,1571,2.426074222,0,-0.433806797,0,0,26.28497617,-1.769242238,3.473890385,0,0,0,4.259029449
image_475.png,image_475,1,475,1.678557397,0,-0.509543271,0,0,-23.83129198,-0.937724356,-1.1675791,0,0,0,-3.970145799
image_1233.png,image_1233,1,1233,-0.56278139,0,0.045322288,0,0,11.35283375,4.73751894,-3.655013024,0,0,0,-3.247701862
image_506.png,image_506,1,506,-2.989707062,0,-0.853402926,0,0,-22.19397534,-4.562546599,4.212201981,0,0,0,-1.044289193
image_106.png,image_106,1,106,-2.992537471,0,-0.05951269,0,0,-40.23386733,3.756036148,3.201182222,0,0,0,1.962637411
image_1592.png,image_1592,1,1592,-1.300118052,0,-0.403398629,0,0,27.35905816,-3.785564386,1.931573704,0,0,0,3.719176501
image_435.png,image_435,1,435,3.045599555,0,0.015299808,0,0,-25.89283593,-0.446802386,1.655190833,0,0,0,4.391632564
image_1229.png,image_1229,1,1229,-0.198502907,0,-0.545667033,0,0,11.10246593,-3.247030211,3.598553632,0,0,0,2.447133097
image_1030.png,image_1030,1,1030,0.976342879,0,-0.826343968,0,0,2.434217093,3.167795356,-1.466251702,0,0,0,2.857414048
image_1790.png,image_1790,1,1790,1.257616468,0,-0.264952061,0,0,35.60806487,2.681929301,-2.425714472,0,0,0,2.14373525
image_351.png,image_351,1,351,3.133962555,0,0.204568627,0,0,-29.297461,-2.696749773,3.330557216,0,0,0,1.656324739
image_1710.png,image_1710,1,1710,-3.441374131,0,0.776778284,0,0,31.89497735,4.203661473,3.815474597,0,0,0,3.402177768
image_1861.png,image_1861,1,1861,1.903786689,0,0.236226221,0,0,39.13691234,-4.170858438,2.528408482,0,0,0,3.94317275
image_824.png,image_824,1,824,3.791855154,0,0.026459064,0,0,-7.005617737,-3.493323112,3.488721999,0,0,0,-1.065511396
image_99.png,image_99,1,99,-3.359199279,0,-0.146278775,0,0,-40.3297561,4.839748991,3.263071251,0,0,0,1.597434101
image_1609.png,image_1609,1,1609,0.828623114,0,-0.155150537,0,0,27.93046446,1.324169594,-3.596268838,0,0,0,-4.92071898
image_1781.png,image_1781,1,1781,0.39300488,0,0.001973524,0,0,35.24568706,-2.329859748,4.639973769,0,0,0,-0.246152203
image_427.png,image_427,1,427,-1.387034038,0,0.170213282,0,0,-26.2595019,3.387096535,3.454108469,0,0,0,3.766465523
image_871.png,image_871,1,871,2.118321331,0,0.969773569,0,0,-4.693560363,-2.809472784,3.806125887,0,0,0,-0.90005404
image_841.png,image_841,1,841,-2.120197803,0,0.936824502,0,0,-6.018462458,2.812965708,-3.878005084,0,0,0,1.74923892
image_1208.png,image_1208,1,1208,-1.908797795,0,-0.718954893,0,0,9.98299052,-4.284044328,0.761549859,0,0,0,-2.2530274
image_576.png,image_576,1,576,3.690495167,0,-0.011663213,0,0,-19.32249198,3.38987753,1.162949513,0,0,0,-4.789372408
image_1731.png,image_1731,1,1731,-2.384434019,0,0.266183299,0,0,32.50955327,-4.041887589,2.606934009,0,0,0,-2.610131807
image_1440.png,image_1440,1,1440,-1.834658051,0,-0.626621202,0,0,20.61711363,4.701066042,-0.695939086,0,0,0,4.932579053
image_1323.png,image_1323,1,1323,1.905560681,0,-0.973703239,0,0,15.46197461,2.426874544,-1.24336316,0,0,0,1.361558485
image_1504.png,image_1504,1,1504,-4.707719896,0,-0.767417992,0,0,23.50736274,-0.718933116,-4.888301126,0,0,0,1.156416525
image_832.png,image_832,1,832,-3.781539283,0,-0.459733679,0,0,-6.515791936,-3.009156795,-4.375077525,0,0,0,2.145737807
image_1165.png,image_1165,1,1165,0.494456516,0,-0.240798975,0,0,7.841768785,1.555298913,-4.715750978,0,0,0,-1.464318207
image_31.png,image_31,1,31,1.496972675,0,0.620688743,0,0,-43.45320946,0.790644125,2.473570441,0,0,0,-1.644776494
image_1140.png,image_1140,1,1140,0.583931381,0,-0.673089814,0,0,6.857600764,-4.232398783,1.775814867,0,0,0,-4.12919458
image_1834.png,image_1834,1,1834,1.265534691,0,-0.484710798,0,0,37.6619523,4.775978257,4.177529759,0,0,0,0.126642997
image_1892.png,image_1892,1,1892,-3.196313264,0,0.218734112,0,0,40.3373393,-0.103399099,-1.912656406,0,0,0,-3.50561099
image_110.png,image_110,1,110,4.872929099,0,-0.196169113,0,0,-40.04981204,3.10055448,3.08712976,0,0,0,-2.41429358
image_596.png,image_596,1,596,-3.857756767,0,0.19422447,0,0,-18.14778925,4.635513565,-4.046072327,0,0,0,-0.860666512
image_1101.png,image_1101,1,1101,-2.968084362,0,0.820747978,0,0,4.77811792,1.589784923,1.087219618,0,0,0,4.733541626
image_625.png,image_625,1,625,2.562667768,0,-0.229113744,0,0,-16.5369053,4.35136769,3.632157116,0,0,0,3.882010449
image_9.png,image_9,1,9,-0.633874361,0,0.36045333,0,0,-44.24020854,-0.812133333,-2.816236421,0,0,0,1.533803721
image_1404.png,image_1404,1,1404,-0.68932126,0,-0.694165436,0,0,19.03851156,2.656818877,-4.830095008,0,0,0,-0.705417599
image_1613.png,image_1613,1,1613,0.219569825,0,-0.643883139,0,0,28.05145257,-4.471868238,2.035383098,0,0,0,-2.234167776
image_1690.png,image_1690,1,1690,-1.717863888,0,-0.855546737,0,0,30.88687502,4.12645753,-0.205482908,0,0,0,-4.16259437
image_463.png,image_463,1,463,-1.569761811,0,0.210136589,0,0,-24.43076319,-2.606870099,4.406485456,0,0,0,-3.414305209
image_830.png,image_830,1,830,0.346021245,0,-0.740946883,0,0,-6.607159199,-3.463667922,4.457397379,0,0,0,-4.688478071
image_502.png,image_502,1,502,-4.399589184,0,0.32491334,0,0,-22.41240363,-4.891435244,4.732159439,0,0,0,3.047828841
image_1817.png,image_1817,1,1817,1.228364131,0,0.245452111,0,0,37.01847589,2.405396241,4.408897779,0,0,0,4.698984295
image_1495.png,image_1495,1,1495,1.413932023,0,-0.622298138,0,0,22.9374367,3.086528783,4.748350235,0,0,0,-4.282008385
image_405.png,image_405,1,405,-3.010955833,0,-0.140725004,0,0,-27.07116851,-2.088720386,3.481210815,0,0,0,4.144850587
image_1734.png,image_1734,1,1734,4.9659854,0,-0.126081511,0,0,32.58364672,-1.250761751,4.820138447,0,0,0,-2.171203047
image_1296.png,image_1296,1,1296,2.234955687,0,-0.872938256,0,0,14.19835229,3.144951537,-0.777448054,0,0,0,-3.132166734
image_894.png,image_894,1,894,4.266937709,0,-0.323402736,0,0,-3.324869885,0.822135472,-3.48339327,0,0,0,4.526395054
image_432.png,image_432,1,432,2.957113475,0,0.87503341,0,0,-26.10772858,-1.844981615,3.220813223,0,0,0,-3.632811474
image_580.png,image_580,1,580,-3.007167532,0,0.224055555,0,0,-19.03118872,0.844664266,1.837352969,0,0,0,-1.54217936
image_1453.png,image_1453,1,1453,3.762265337,0,0.504002177,0,0,21.23966133,3.642958589,-3.957619833,0,0,0,3.514266415
image_962.png,image_962,1,962,-3.047615515,0,-0.031902556,0,0,-0.293600343,0.64812253,1.545512398,0,0,0,-2.715187322
image_835.png,image_835,1,835,1.120426762,0,-0.029863299,0,0,-6.410751216,-4.90677895,4.641657826,0,0,0,-2.225832044
image_983.png,image_983,1,983,0.742864099,0,-0.716921398,0,0,0.532032101,1.409235576,-3.090493407,0,0,0,-3.64691341
image_1472.png,image_1472,1,1472,-0.772147644,0,-0.100765425,0,0,21.93429396,4.248252227,1.57425238,0,0,0,3.649159904
image_1368.png,image_1368,1,1368,-2.279259406,0,0.550789456,0,0,17.49987617,-2.551692762,2.268439466,0,0,0,-4.709146468
image_178.png,image_178,1,178,-1.665866185,0,0.820345034,0,0,-36.93878622,0.05571578,3.575565558,0,0,0,0.486046104
image_1689.png,image_1689,1,1689,1.964944044,0,0.579649262,0,0,30.88474816,-4.938638509,-1.26416331,0,0,0,-1.211036822
image_496.png,image_496,1,496,4.99958222,0,0.360239666,0,0,-22.58459658,4.47218754,-1.100002631,0,0,0,-4.765616327
image_687.png,image_687,1,687,-4.75541343,0,0.377748404,0,0,-13.3107924,-1.166440921,2.659543529,0,0,0,-2.651114004
image_533.png,image_533,1,533,3.857139494,0,-0.173835335,0,0,-21.12682668,4.206482784,-0.711964073,0,0,0,-2.556959076
image_1447.png,image_1447,1,1447,2.865776547,0,-0.552103722,0,0,21.00295558,-0.481600852,2.967482178,0,0,0,-2.383232268
image_918.png,image_918,1,918,-1.713958259,0,-0.873509168,0,0,-2.160223343,-1.050257191,4.517673099,0,0,0,4.823123371
image_454.png,image_454,1,454,4.491288504,0,0.69148203,0,0,-24.83151148,2.653124221,0.094984745,0,0,0,-1.780596497
image_638.png,image_638,1,638,2.45797461,0,0.114246389,0,0,-15.75701357,-4.691976307,-4.362208568,0,0,0,1.907904014
image_1345.png,image_1345,1,1345,-1.222010213,0,-0.461257063,0,0,16.53813046,1.386284707,0.397269336,0,0,0,0.614956651
image_696.png,image_696,1,696,-4.662429639,0,0.000994853,0,0,-12.91995165,-4.312353015,-2.002683813,0,0,0,4.965768665
image_105.png,image_105,1,105,2.810644288,0,-0.447044623,0,0,-40.25741668,-3.133177411,-0.690691016,0,0,0,-1.202403405
image_979.png,image_979,1,979,-4.620084881,0,-0.349564774,0,0,0.253948909,-1.377988011,-1.151707114,0,0,0,0.495339994
image_921.png,image_921,1,921,3.163623013,0,-0.797745836,0,0,-2.045277156,-2.769425974,2.816043339,0,0,0,-0.197497398
image_1711.png,image_1711,1,1711,-2.713590069,0,0.827269241,0,0,31.93647355,-3.720074069,4.255315647,0,0,0,4.195811102
image_601.png,image_601,1,601,4.093056415,0,-0.085618256,0,0,-17.97467958,-1.74020445,4.592157256,0,0,0,1.252869771
image_1822.png,image_1822,1,1822,4.42008758,0,0.027041908,0,0,37.24490223,-0.953026126,-2.326198808,0,0,0,4.566413002
image_21.png,image_21,1,21,1.462012597,0,-0.084099338,0,0,-43.70083983,4.795944619,1.016646041,0,0,0,4.495451289
image_489.png,image_489,1,489,3.846333683,0,-0.615988022,0,0,-23.11926358,4.463055629,2.731309701,0,0,0,-4.254206187
image_1915.png,image_1915,1,1915,4.62989997,0,-0.272498128,0,0,41.36144364,-2.71529252,0.441025452,0,0,0,2.567354928
image_1001.png,image_1001,1,1001,1.108353768,0,0.981550197,0,0,1.109292145,3.98698169,-1.704130952,0,0,0,3.696537114
image_587.png,image_587,1,587,-3.285739824,0,0.429046503,0,0,-18.83873502,-1.735249706,-1.423967304,0,0,0,-1.159393721
image_1365.png,image_1365,1,1365,-3.10933081,0,-0.616587628,0,0,17.42843255,-4.91971138,-3.647362153,0,0,0,-3.048873367
image_1129.png,image_1129,1,1129,2.533623129,0,0.189331363,0,0,6.178398301,-0.631706965,4.215705177,0,0,0,-0.743566271
image_1572.png,image_1572,1,1572,-3.915119319,0,0.168172084,0,0,26.30248882,-4.266166502,-4.65113843,0,0,0,0.595010942
image_660.png,image_660,1,660,-0.745461717,0,0.05668723,0,0,-14.66967877,-1.586963142,0.004235543,0,0,0,-2.123839976
image_636.png,image_636,1,636,2.957384757,0,0.663790876,0,0,-15.79769494,-3.848205666,-2.33760912,0,0,0,-1.926771569
image_291.png,image_291,1,291,3.525703082,0,-0.443392369,0,0,-32.06994445,-0.373998009,-1.877194845,0,0,0,0.157781261
